"","date","new_file_name","species","time","mange_signs_present","clear_photo","not_coyote","season","year","site"
"1909",2012-07-14,"S05-LNC1-SU12(1).JPG","","",NA,0,NA,"Summer",2012,"LNC"
"1910",2012-07-14,"S05-LNC1-SU12(2).JPG","","",NA,0,NA,"Summer",2012,"LNC"
"1911",2012-07-26,"S05-LNC1-SU12(3).JPG","","",NA,1,NA,"Summer",2012,"LNC"
"1912",2012-07-30,"S04-OTW1-SU12(1).JPG","","",NA,0,NA,"Summer",2012,"OTW"
"1913",2012-07-29,"S04-OTW1-SU12(2).JPG","","",NA,0,NA,"Summer",2012,"OTW"
"1914",2012-07-26,"S04-OTW1-SU12(3).JPG","","",NA,0,NA,"Summer",2012,"OTW"
"1915",2012-07-26,"S04-OTW1-SU12(4).JPG","","",NA,1,NA,"Summer",2012,"OTW"
"1916",2012-07-25,"S04-OTW1-SU12(5).JPG","","",NA,0,NA,"Summer",2012,"OTW"
"1917",2012-07-25,"S04-OTW1-SU12(6).JPG","","",NA,0,NA,"Summer",2012,"OTW"
"1918",2012-07-15,"S04-OTW1-SU12(7).JPG","","",NA,0,NA,"Summer",2012,"OTW"
"1919",2012-07-12,"S04-OTW1-SU12(8).JPG","","",NA,0,NA,"Summer",2012,"OTW"
"1920",2012-07-12,"S04-OTW1-SU12(9).JPG","","",NA,0,NA,"Summer",2012,"OTW"
"1921",2012-07-12,"S04-OTW1-SU12(10).JPG","","",NA,0,NA,"Summer",2012,"OTW"
"1922",2012-08-05,"R10-WCP3-SU12(1).JPG","","",NA,0,NA,"Summer",2012,"WCP"
"1923",2012-08-05,"R10-WCP3-SU12(2).JPG","","",NA,0,NA,"Summer",2012,"WCP"
"1924",2012-08-05,"R10-WCP3-SU12(3).JPG","","",NA,0,NA,"Summer",2012,"WCP"
"1925",2012-08-03,"R10-WCP3-SU12(4).JPG","","",NA,0,NA,"Summer",2012,"WCP"
"1926",2012-07-28,"R10-FRM1-SU12(1).JPG","","",NA,1,NA,"Summer",2012,"FRM"
"1927",2012-07-27,"R10-FRM1-SU12(2).JPG","","",NA,0,NA,"Summer",2012,"FRM"
"1928",2012-07-26,"R10-FRM1-SU12(3).JPG","","",NA,1,NA,"Summer",2012,"FRM"
"1929",2012-07-26,"R10-FRM1-SU12(4).JPG","","",NA,1,NA,"Summer",2012,"FRM"
"1930",2012-07-17,"R10-FRM1-SU12(5).JPG","","",NA,0,NA,"Summer",2012,"FRM"
"1931",2012-07-17,"R10-FRM1-SU12(6).JPG","","",NA,0,NA,"Summer",2012,"FRM"
"1932",2012-07-17,"R10-FRM1-SU12(7).JPG","","",NA,1,NA,"Summer",2012,"FRM"
"1933",2012-07-17,"R10-FRM1-SU12(8).JPG","","",NA,1,NA,"Summer",2012,"FRM"
"1934",2012-08-03,"R10-FRM1-SU12(9).JPG","","",NA,1,NA,"Summer",2012,"FRM"
"1935",2012-08-03,"R10-FRM1-SU12(10).JPG","","",NA,0,NA,"Summer",2012,"FRM"
"1936",2012-08-01,"R09-LIM2-SU12(1).JPG","","",NA,0,NA,"Summer",2012,"LIM"
"1937",2012-07-18,"R09-LIM2-SU12(2).JPG","","",NA,1,NA,"Summer",2012,"LIM"
"1938",2012-07-18,"R09-LIM2-SU12(3).JPG","","",NA,0,NA,"Summer",2012,"LIM"
"1939",2012-07-31,"R09-CTG3-SU12(1).JPG","","",NA,0,NA,"Summer",2012,"CTG"
"1940",2012-08-06,"R09-CTG3-SU12(2).JPG","","",NA,1,NA,"Summer",2012,"CTG"
"1941",2012-08-06,"R09-CTG3-SU12(3).JPG","","",NA,1,NA,"Summer",2012,"CTG"
"1942",2012-08-05,"R09-CTG3-SU12(4).JPG","","",NA,1,NA,"Summer",2012,"CTG"
"1943",2012-08-05,"R09-CTG3-SU12(5).JPG","","",NA,0,NA,"Summer",2012,"CTG"
"1944",2012-08-05,"R09-CTG3-SU12(6).JPG","","",NA,1,NA,"Summer",2012,"CTG"
"1945",2012-08-05,"R09-CTG3-SU12(7).JPG","","",NA,0,NA,"Summer",2012,"CTG"
"1946",2012-08-05,"R09-CTG3-SU12(8).JPG","","",NA,1,NA,"Summer",2012,"CTG"
"1947",2012-08-05,"R09-CTG3-SU12(9).JPG","","",NA,0,NA,"Summer",2012,"CTG"
"1948",2012-07-31,"R09-CTG3-SU12(10).JPG","","",NA,1,NA,"Summer",2012,"CTG"
"1949",2012-07-31,"R09-CTG3-SU12(11).JPG","","",NA,0,NA,"Summer",2012,"CTG"
"1950",2012-07-31,"R09-CTG3-SU12(12).JPG","","",NA,0,NA,"Summer",2012,"CTG"
"1951",2012-07-31,"R09-CTG3-SU12(13).JPG","","",NA,0,NA,"Summer",2012,"CTG"
"1952",2012-07-31,"R09-CTG3-SU12(14).JPG","","",NA,1,NA,"Summer",2012,"CTG"
"1953",2012-07-21,"R09-BLW1-SU12(1).JPG","","",NA,1,NA,"Summer",2012,"BLW"
"1954",2012-07-27,"R09-BLW1-SU12(2).JPG","","",NA,1,NA,"Summer",2012,"BLW"
"1955",2012-07-21,"R09-BLW1-SU12(3).JPG","","",NA,0,NA,"Summer",2012,"BLW"
"1956",2012-08-02,"R08-WBK1-SU12(1).JPG","","",NA,1,NA,"Summer",2012,"WBK"
"1957",2012-07-26,"R08-WBK1-SU12(2).JPG","","",NA,1,NA,"Summer",2012,"WBK"
"1958",2012-07-26,"R08-WBK1-SU12(3).JPG","","",NA,1,NA,"Summer",2012,"WBK"
"1959",2012-07-26,"R08-WBK1-SU12(4).JPG","","",NA,0,NA,"Summer",2012,"WBK"
"1960",2012-07-26,"R08-WBK1-SU12(5).JPG","","",NA,0,NA,"Summer",2012,"WBK"
"1961",2012-07-26,"R08-WBK1-SU12(6).JPG","","",NA,1,NA,"Summer",2012,"WBK"
"1962",2012-07-26,"R08-WBK1-SU12(7).JPG","","",NA,1,NA,"Summer",2012,"WBK"
"1963",2012-07-25,"R08-WBK1-SU12(8).JPG","","",NA,1,NA,"Summer",2012,"WBK"
"1964",2012-07-25,"R08-WBK1-SU12(9).JPG","","",NA,1,NA,"Summer",2012,"WBK"
"1965",2012-07-25,"R08-WBK1-SU12(10).JPG","","",NA,0,NA,"Summer",2012,"WBK"
"1966",2012-07-13,"R08-WBK1-SU12(11).JPG","","",NA,0,NA,"Summer",2012,"WBK"
"1967",2012-07-13,"R08-WBK1-SU12(12).JPG","","",NA,0,NA,"Summer",2012,"WBK"
"1968",2012-07-17,"R07-YHR1-SU12(1).JPG","","",NA,0,NA,"Summer",2012,"YHR"
"1969",2012-07-30,"R07-YHR1-SU12(2).JPG","","",NA,1,NA,"Summer",2012,"YHR"
"1970",2012-07-29,"R07-YHR1-SU12(3).JPG","","",NA,0,NA,"Summer",2012,"YHR"
"1971",2012-07-29,"R07-YHR1-SU12(4).JPG","","",NA,1,NA,"Summer",2012,"YHR"
"1972",2012-07-25,"R07-YHR1-SU12(5).JPG","","",NA,0,NA,"Summer",2012,"YHR"
"1973",2012-08-07,"R07-GOF1-SU12(1).JPG","","",NA,0,NA,"Summer",2012,"GOF"
"1974",2012-08-02,"R07-GOF1-SU12(2).JPG","","",NA,0,NA,"Summer",2012,"GOF"
"1975",2012-07-28,"R06-SLT1-SU12(1).JPG","","",1,0,NA,"Summer",2012,"SLT"
"1976",2012-07-26,"R06-SLT1-SU12(2).JPG","","",NA,1,NA,"Summer",2012,"SLT"
"1977",2012-07-24,"R06-SLT1-SU12(3).JPG","","",NA,1,NA,"Summer",2012,"SLT"
"1978",2012-07-21,"R06-SLT1-SU12(4).JPG","","",NA,0,NA,"Summer",2012,"SLT"
"1979",2012-07-11,"R06-SLT1-SU12(5).JPG","","",NA,0,NA,"Summer",2012,"SLT"
"1980",2012-07-10,"R06-SLT1-SU12(6).JPG","","",NA,1,NA,"Summer",2012,"SLT"
"1981",2012-08-03,"R06-SLT1-SU12(7).JPG","","",1,1,NA,"Summer",2012,"SLT"
"1982",2012-07-28,"R06-SLT1-SU12(8).JPG","","",NA,0,NA,"Summer",2012,"SLT"
"1983",2012-07-21,"R06-OTB1-SU12(1).JPG","","",NA,1,NA,"Summer",2012,"OTB"
"1984",2012-07-12,"R06-OTB1-SU12(2).JPG","","",NA,1,NA,"Summer",2012,"OTB"
"1985",2012-08-01,"R06-OTB1-SU12(3).JPG","","",NA,0,NA,"Summer",2012,"OTB"
"1986",2012-07-27,"R06-OTB1-SU12(4).JPG","","",NA,1,NA,"Summer",2012,"OTB"
"1987",2012-07-26,"R06-OTB1-SU12(5).JPG","","",NA,1,NA,"Summer",2012,"OTB"
"1988",2012-07-26,"R06-OTB1-SU12(6).JPG","","",NA,1,NA,"Summer",2012,"OTB"
"1989",2012-07-09,"R04-MMW1-SU12(1).JPG","","",NA,1,NA,"Summer",2012,"MMW"
"1990",2012-07-09,"R04-MMW1-SU12(2).JPG","","",NA,0,NA,"Summer",2012,"MMW"
"1991",2012-07-09,"R04-MMW1-SU12(3).JPG","","",NA,1,NA,"Summer",2012,"MMW"
"1992",2012-07-12,"R03-CPG1-SU12(1).JPG","","",NA,1,NA,"Summer",2012,"CPG"
"1993",2012-07-10,"R03-CPG1-SU12(2).JPG","","",NA,0,NA,"Summer",2012,"CPG"
"1994",2012-08-04,"R03-CPG1-SU12(3).JPG","","",NA,1,NA,"Summer",2012,"CPG"
"1995",2012-08-04,"R03-CPG1-SU12(4).JPG","","",NA,1,NA,"Summer",2012,"CPG"
"1996",2012-07-29,"R03-CPG1-SU12(5).JPG","","",NA,0,NA,"Summer",2012,"CPG"
"1997",2012-07-29,"R03-CPG1-SU12(6).JPG","","",NA,1,NA,"Summer",2012,"CPG"
"1998",2012-07-29,"R03-CPG1-SU12(7).JPG","","",NA,1,NA,"Summer",2012,"CPG"
"1999",2012-07-24,"R03-CPG1-SU12(8).JPG","","",NA,0,NA,"Summer",2012,"CPG"
"2000",2012-07-20,"R03-CPG1-SU12(9).JPG","","",NA,0,NA,"Summer",2012,"CPG"
"2001",2012-07-17,"R03-CPG1-SU12(10).JPG","","",NA,0,NA,"Summer",2012,"CPG"
"2002",2012-07-12,"R03-CPG1-SU12(11).JPG","","",NA,1,NA,"Summer",2012,"CPG"
"2003",2012-08-03,"J01-SEP1-SU12(1).JPG","","",NA,1,NA,"Summer",2012,"SEP"
"2004",2012-08-02,"J01-SEP1-SU12(2).JPG","","",NA,0,NA,"Summer",2012,"SEP"
"2005",2012-07-13,"J01-SEP1-SU12(3).JPG","","",NA,1,NA,"Summer",2012,"SEP"
"2006",2012-07-11,"J01-SEP1-SU12(4).JPG","","",NA,0,NA,"Summer",2012,"SEP"
"2007",2012-08-05,"R09-CTG3-SU12(1).JPG","","",NA,0,NA,"Summer",2012,"CTG"
"2008",2012-07-31,"R09-CTG3-SU12(2).JPG","","",NA,1,NA,"Summer",2012,"CTG"
"2009",2012-07-15,"D09-RYW1-SU12(1).JPG","","",NA,0,NA,"Summer",2012,"RYW"
"2010",2012-07-18,"D08-DAW1-SU12(1).JPG","","",NA,0,NA,"Summer",2012,"DAW"
"2011",2012-07-13,"D08-DAW1-SU12(2).JPG","","",NA,1,NA,"Summer",2012,"DAW"
"2012",2012-07-13,"D08-DAW1-SU12(3).JPG","","",NA,1,NA,"Summer",2012,"DAW"
"2013",2012-07-13,"D08-DAW1-SU12(4).JPG","","",NA,0,NA,"Summer",2012,"DAW"
"2014",2012-07-26,"D08-DAW1-SU12(5).JPG","","",NA,0,NA,"Summer",2012,"DAW"
"2015",2012-07-25,"D07-NOC1-SU12(1).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2016",2012-07-24,"D07-NOC1-SU12(2).JPG","","",NA,1,NA,"Summer",2012,"NOC"
"2017",2012-07-24,"D07-NOC1-SU12(3).JPG","","",1,1,NA,"Summer",2012,"NOC"
"2018",2012-07-24,"D07-NOC1-SU12(4).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2019",2012-07-24,"D07-NOC1-SU12(5).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2020",2012-07-20,"D07-NOC1-SU12(6).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2021",2012-07-20,"D07-NOC1-SU12(7).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2022",2012-07-19,"D07-NOC1-SU12(8).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2023",2012-07-18,"D07-NOC1-SU12(9).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2024",2012-07-18,"D07-NOC1-SU12(10).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2025",2012-07-18,"D07-NOC1-SU12(11).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2026",2012-07-18,"D07-NOC1-SU12(12).JPG","","",1,1,NA,"Summer",2012,"NOC"
"2027",2012-07-17,"D07-NOC1-SU12(13).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2028",2012-07-17,"D07-NOC1-SU12(14).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2029",2012-07-17,"D07-NOC1-SU12(15).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2030",2012-07-16,"D07-NOC1-SU12(16).JPG","","",1,1,NA,"Summer",2012,"NOC"
"2031",2012-07-16,"D07-NOC1-SU12(17).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2032",2012-07-16,"D07-NOC1-SU12(18).JPG","","",1,1,NA,"Summer",2012,"NOC"
"2033",2012-07-16,"D07-NOC1-SU12(19).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2034",2012-07-16,"D07-NOC1-SU12(20).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2035",2012-07-16,"D07-NOC1-SU12(21).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2036",2012-07-16,"D07-NOC1-SU12(22).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2037",2012-07-16,"D07-NOC1-SU12(23).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2038",2012-07-15,"D07-NOC1-SU12(24).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2039",2012-07-15,"D07-NOC1-SU12(25).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2040",2012-07-15,"D07-NOC1-SU12(26).JPG","","",NA,1,NA,"Summer",2012,"NOC"
"2041",2012-07-15,"D07-NOC1-SU12(27).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2042",2012-07-15,"D07-NOC1-SU12(28).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2043",2012-07-15,"D07-NOC1-SU12(29).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2044",2012-07-15,"D07-NOC1-SU12(30).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2045",2012-07-15,"D07-NOC1-SU12(31).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2046",2012-07-15,"D07-NOC1-SU12(32).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2047",2012-07-15,"D07-NOC1-SU12(33).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2048",2012-07-14,"D07-NOC1-SU12(34).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2049",2012-07-14,"D07-NOC1-SU12(35).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2050",2012-07-14,"D07-NOC1-SU12(36).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2051",2012-07-14,"D07-NOC1-SU12(37).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2052",2012-07-14,"D07-NOC1-SU12(38).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2053",2012-07-13,"D07-NOC1-SU12(39).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2054",2012-07-13,"D07-NOC1-SU12(40).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2055",2012-07-13,"D07-NOC1-SU12(41).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2056",2012-07-13,"D07-NOC1-SU12(42).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2057",2012-07-13,"D07-NOC1-SU12(43).JPG","","",1,1,NA,"Summer",2012,"NOC"
"2058",2012-07-13,"D07-NOC1-SU12(44).JPG","","",1,1,NA,"Summer",2012,"NOC"
"2059",2012-07-13,"D07-NOC1-SU12(45).JPG","","",1,1,NA,"Summer",2012,"NOC"
"2060",2012-08-03,"D07-NOC1-SU12(46).JPG","","",1,1,NA,"Summer",2012,"NOC"
"2061",2012-07-29,"D07-NOC1-SU12(47).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2062",2012-07-26,"D07-NOC1-SU12(48).JPG","","",NA,1,NA,"Summer",2012,"NOC"
"2063",2012-07-26,"D07-NOC1-SU12(49).JPG","","",NA,0,NA,"Summer",2012,"NOC"
"2064",2012-07-26,"D07-NOC1-SU12(50).JPG","","",1,1,NA,"Summer",2012,"NOC"
"2065",2012-07-25,"D07-NOC1-SU12(51).JPG","","",1,1,NA,"Summer",2012,"NOC"
"2066",2012-07-14,"D07-ASC1-SU12(1).JPG","","",NA,1,NA,"Summer",2012,"ASC"
"2067",2012-07-25,"D07-ASC1-SU12(2).JPG","","",NA,1,NA,"Summer",2012,"ASC"
"2068",2012-07-24,"D07-ASC1-SU12(3).JPG","","",NA,0,NA,"Summer",2012,"ASC"
"2069",2012-07-18,"D07-ASC1-SU12(4).JPG","","",NA,1,NA,"Summer",2012,"ASC"
"2070",2012-07-25,"D05-PRC1-SU12(1).JPG","","",NA,0,NA,"Summer",2012,"PRC"
"2071",2013-07-26,"S10-LPP2-SU13(1).JPG","Coyote","14:47:03",NA,1,NA,"Summer",2013,"LPP"
"2072",2013-07-26,"S10-LPP2-SU13(2).JPG","Coyote","14:46:30",NA,1,NA,"Summer",2013,"LPP"
"2073",2013-07-12,"S10-LPP2-SU13(3).JPG","Coyote","23:44:58",NA,0,NA,"Summer",2013,"LPP"
"2074",2013-07-08,"S10-LPP2-SU13(4).JPG","Coyote","2:21:46",NA,0,NA,"Summer",2013,"LPP"
"2075",2013-07-24,"S09-KTP1-SU13(1).JPG","Coyote","4:37:09",NA,0,NA,"Summer",2013,"KTP"
"2076",2013-07-11,"S09-KTP1-SU13(2).JPG","Coyote","21:40:59",NA,1,NA,"Summer",2013,"KTP"
"2077",2013-07-20,"S07-SAG1-SU13(1).JPG","Coyote","6:19:37",NA,0,NA,"Summer",2013,"SAG"
"2078",2013-07-17,"S07-SAG1-SU13(2).JPG","Coyote","20:26:11",NA,1,NA,"Summer",2013,"SAG"
"2079",2013-07-11,"S07-SAG1-SU13(3).JPG","Coyote","20:50:22",NA,1,NA,"Summer",2013,"SAG"
"2080",2013-07-11,"S07-SAG1-SU13(4).JPG","Coyote","18:09:30",NA,0,NA,"Summer",2013,"SAG"
"2081",2013-07-11,"S07-SAG1-SU13(5).JPG","Coyote","18:07:44",NA,1,NA,"Summer",2013,"SAG"
"2082",2013-07-08,"S07-SAG1-SU13(6).JPG","Coyote","23:15:34",NA,0,NA,"Summer",2013,"SAG"
"2083",2013-07-27,"S06-CBW1-SU13(1).JPG","Coyote","19:37:14",NA,0,NA,"Summer",2013,"CBW"
"2084",2013-07-27,"S06-CBW1-SU13(2).JPG","Coyote","19:29:51",NA,0,NA,"Summer",2013,"CBW"
"2085",2013-07-27,"S06-CBW1-SU13(3).JPG","Coyote","19:28:38",NA,1,NA,"Summer",2013,"CBW"
"2086",2013-07-18,"S06-CBW1-SU13(4).JPG","Coyote","5:41:23",NA,0,NA,"Summer",2013,"CBW"
"2087",2013-07-18,"S06-CBW1-SU13(5).JPG","Coyote","5:40:53",NA,0,NA,"Summer",2013,"CBW"
"2088",2013-07-18,"S06-CBW1-SU13(6).JPG","Coyote","5:40:01",NA,1,NA,"Summer",2013,"CBW"
"2089",2013-07-11,"S06-CBW1-SU13(7).JPG","Coyote","1:39:47",NA,1,NA,"Summer",2013,"CBW"
"2090",2013-07-11,"S06-CBW1-SU13(8).JPG","Coyote","1:39:15",NA,1,NA,"Summer",2013,"CBW"
"2091",2013-07-08,"S06-CBW1-SU13(9).JPG","Coyote","3:27:10",NA,0,NA,"Summer",2013,"CBW"
"2092",2013-07-06,"S06-CBW1-SU13(10).JPG","Coyote","2:06:40",NA,0,NA,"Summer",2013,"CBW"
"2093",2013-07-23,"S04-OTW1-SU13(1).JPG","Coyote","22:35:10",NA,0,NA,"Summer",2013,"OTW"
"2094",2013-07-03,"R10-WCP3-SU13(1).JPG","Coyote","17:09:19",NA,1,NA,"Summer",2013,"WCP"
"2095",2013-07-29,"R10-WCP3-SU13(2).JPG","Coyote","10:00:20",NA,0,NA,"Summer",2013,"WCP"
"2096",2013-07-27,"R10-WCP3-SU13(3).JPG","Coyote","2:12:10",NA,1,NA,"Summer",2013,"WCP"
"2097",2013-07-26,"R10-WCP3-SU13(4).JPG","Coyote","4:24:27",NA,0,NA,"Summer",2013,"WCP"
"2098",2013-07-26,"R10-WCP3-SU13(5).JPG","Coyote","4:23:47",NA,0,NA,"Summer",2013,"WCP"
"2099",2013-07-24,"R10-WCP3-SU13(6).JPG","Coyote","5:14:04",NA,0,NA,"Summer",2013,"WCP"
"2100",2013-07-18,"R10-WCP3-SU13(7).JPG","Coyote","5:34:53",NA,1,NA,"Summer",2013,"WCP"
"2101",2013-07-14,"R10-WCP3-SU13(8).JPG","Coyote","21:24:01",NA,0,NA,"Summer",2013,"WCP"
"2102",2013-07-14,"R10-WCP3-SU13(9).JPG","Coyote","0:54:19",NA,1,NA,"Summer",2013,"WCP"
"2103",2013-07-14,"R10-WCP3-SU13(10).JPG","Coyote","0:42:26",NA,1,NA,"Summer",2013,"WCP"
"2104",2013-07-09,"R10-WCP3-SU13(11).JPG","Coyote","22:12:23",NA,1,NA,"Summer",2013,"WCP"
"2105",2013-07-09,"R10-WCP3-SU13(12).JPG","Coyote","5:29:22",NA,1,NA,"Summer",2013,"WCP"
"2106",2013-07-09,"R10-WCP3-SU13(13).JPG","Coyote","4:40:41",NA,1,NA,"Summer",2013,"WCP"
"2107",2013-07-07,"R10-WCP3-SU13(14).JPG","Coyote","5:33:03",NA,0,NA,"Summer",2013,"WCP"
"2108",2013-07-06,"R10-WCP3-SU13(15).JPG","Coyote","2:20:03",NA,0,NA,"Summer",2013,"WCP"
"2109",2013-07-06,"R10-WCP3-SU13(16).JPG","Coyote","2:18:05",NA,0,NA,"Summer",2013,"WCP"
"2110",2013-07-04,"R10-WCP3-SU13(17).JPG","Coyote","3:22:01",NA,1,NA,"Summer",2013,"WCP"
"2111",2013-07-03,"R10-WCP3-SU13(18).JPG","Coyote","17:20:09",NA,1,NA,"Summer",2013,"WCP"
"2112",2013-07-03,"R10-WCP3-SU13(19).JPG","Coyote","17:17:56",NA,1,NA,"Summer",2013,"WCP"
"2113",2013-07-03,"R10-WCP3-SU13(20).JPG","Coyote","17:15:54",NA,1,NA,"Summer",2013,"WCP"
"2114",2013-07-03,"R10-WCP3-SU13(21).JPG","Coyote","17:14:29",NA,0,NA,"Summer",2013,"WCP"
"2115",2013-07-03,"R10-WCP3-SU13(22).JPG","Coyote","17:14:00",NA,1,NA,"Summer",2013,"WCP"
"2116",2013-07-03,"R10-WCP3-SU13(23).JPG","Coyote","17:13:30",NA,1,NA,"Summer",2013,"WCP"
"2117",2013-07-03,"R10-WCP3-SU13(24).JPG","Coyote","17:12:37",NA,0,NA,"Summer",2013,"WCP"
"2118",2013-07-03,"R10-WCP3-SU13(25).JPG","Coyote","17:11:12",NA,1,NA,"Summer",2013,"WCP"
"2119",2013-07-03,"R10-WCP3-SU13(26).JPG","Coyote","17:10:12",NA,0,NA,"Summer",2013,"WCP"
"2120",2013-07-03,"R04-MMW2-SU13(1).JPG","Coyote","1:35:15",NA,0,NA,"Summer",2013,"MMW"
"2121",2013-07-25,"R04-MMW2-SU13(2).JPG","Coyote","1:42:39",NA,0,NA,"Summer",2013,"MMW"
"2122",2013-07-24,"R04-MMW2-SU13(3).JPG","Coyote","23:15:28",NA,0,NA,"Summer",2013,"MMW"
"2123",2013-07-26,"D08-DAW2-SU13(1).JPG","Coyote","22:19:36",NA,0,NA,"Summer",2013,"DAW"
"2124",2013-07-22,"D08-DAW2-SU13(2).JPG","Coyote","23:15:27",NA,0,NA,"Summer",2013,"DAW"
"2125",2013-07-17,"D08-DAW2-SU13(3).JPG","Coyote","1:47:04",NA,0,NA,"Summer",2013,"DAW"
"2126",2013-07-11,"D08-DAW2-SU13(4).JPG","Coyote","22:17:03",NA,0,NA,"Summer",2013,"DAW"
"2127",2013-07-08,"D08-DAW2-SU13(5).JPG","Coyote","1:01:08",NA,0,NA,"Summer",2013,"DAW"
"2128",2013-07-21,"D04-EDW3-SU13(1).JPG","Coyote","1:01:46",NA,0,NA,"Summer",2013,"EDW"
"2129",2013-07-21,"D04-EDW3-SU13(2).JPG","Coyote","1:01:17",NA,0,NA,"Summer",2013,"EDW"
"2130",2013-07-21,"D04-EDW3-SU13(3).JPG","Coyote","1:00:34",NA,1,NA,"Summer",2013,"EDW"
"2131",2012-01-25,"S10-LPP2-WI12(1).JPG","","",NA,0,NA,"Winter",2012,"LPP"
"2132",2012-02-10,"S10-LPP2-WI12(2).JPG","","",NA,0,NA,"Winter",2012,"LPP"
"2133",2012-02-09,"S08-WGL2-WI12(1).JPG","","",NA,0,NA,"Winter",2012,"WGL"
"2134",2012-02-09,"S08-WGL2-WI12(2).JPG","","",NA,0,NA,"Winter",2012,"WGL"
"2135",2012-02-19,"S08-WGL1-WI12(1).JPG","","",NA,0,NA,"Winter",2012,"WGL"
"2136",2012-02-09,"S07-WGL2-WI12(1).JPG","","",NA,1,NA,"Winter",2012,"WGL"
"2137",2012-02-04,"S07-WGL2-WI12(2).JPG","","",NA,1,NA,"Winter",2012,"WGL"
"2138",2012-01-29,"S07-STJ1-WI12(1).JPG","","",NA,0,NA,"Winter",2012,"STJ"
"2139",2012-01-25,"S07-STJ1-WI12(2).JPG","","",NA,0,NA,"Winter",2012,"STJ"
"2140",2012-01-25,"S07-STJ1-WI12(3).JPG","","",NA,0,NA,"Winter",2012,"STJ"
"2141",2012-01-25,"S07-STJ1-WI12(4).JPG","","",NA,1,NA,"Winter",2012,"STJ"
"2142",2012-01-25,"S07-STJ1-WI12(5).JPG","","",NA,0,NA,"Winter",2012,"STJ"
"2143",2012-02-07,"S07-STJ1-WI12(6).JPG","","",NA,0,NA,"Winter",2012,"STJ"
"2144",2012-02-07,"S07-STJ1-WI12(7).JPG","","",NA,0,NA,"Winter",2012,"STJ"
"2145",2012-02-07,"S07-STJ1-WI12(8).JPG","","",NA,0,NA,"Winter",2012,"STJ"
"2146",2012-02-05,"S07-STJ1-WI12(9).JPG","","",NA,0,NA,"Winter",2012,"STJ"
"2147",2012-01-25,"S07-SAG1-WI12(1).JPG","","",1,1,NA,"Winter",2012,"SAG"
"2148",2012-02-10,"S07-SAG1-WI12(2).JPG","","",NA,0,NA,"Winter",2012,"SAG"
"2149",2012-02-10,"S07-SAG1-WI12(3).JPG","","",1,1,NA,"Winter",2012,"SAG"
"2150",2012-02-10,"S07-SAG1-WI12(4).JPG","","",1,1,NA,"Winter",2012,"SAG"
"2151",2012-02-10,"S07-SAG1-WI12(5).JPG","","",NA,0,NA,"Winter",2012,"SAG"
"2152",2012-02-05,"S07-SAG1-WI12(6).JPG","","",NA,0,NA,"Winter",2012,"SAG"
"2153",2012-02-02,"S07-SAG1-WI12(7).JPG","","",NA,1,NA,"Winter",2012,"SAG"
"2154",2012-02-02,"S07-SAG1-WI12(8).JPG","","",1,1,NA,"Winter",2012,"SAG"
"2155",2012-02-01,"S07-SAG1-WI12(9).JPG","","",NA,1,NA,"Winter",2012,"SAG"
"2156",2012-02-01,"S07-SAG1-WI12(10).JPG","","",NA,0,NA,"Winter",2012,"SAG"
